1387,6,very,1.09,3.01,1.92
1387,7,few,3.01,3.04,0.03
1388,0,I,0.01,0.04,0.03
1388,1,was,0.04,0.06,0.02
1388,2,courted,0.06,1.0,0.94
1388,3,with,1.0,1.02,0.02
1388,4,him,1.02,1.03,0.01
1388,5,at,1.03,1.05,0.02
1388,6,Sarah,1.05,1.09,0.04
1388,7,Island,1.09,2.04,0.95
1389,0,so,0.02,0.06,0.04
1389,1,he's,0.06,0.08,0.02
1389,2,a,0.08,0.09,0.01
1389,3,friend,0.09,1.02,0.93
1389,4,of,1.02,1.02,0.0
1389,5,yours,1.02,1.05,0.03
1389,6,any,1.05,1.08,0.03
1390,0,I,0.0,0.04,0.04
1390,1,had,0.04,0.06,0.02
1390,2,the,0.06,0.07,0.01
1390,3,pleasure,0.07,0.09,0.02
1390,4,of,0.09,1.01,0.92
1390,5,meeting,1.01,1.02,0.01
1390,6,him,1.02,1.06,0.04
1390,7,in,1.06,1.07,0.01
1390,8,society,1.07,2.04,0.97
1391,0,he,0.0,0.04,0.04
1391,1,is,0.04,0.05,0.01
1391,2,just,0.05,0.07,0.02
1391,3,married,0.07,1.02,0.95
1391,4,you,1.02,1.03,0.01
1391,5,know,1.03,1.04,0.01
1391,6,is,1.04,2.04,1.0
1391,7,he,2.04,2.06,0.02
1391,8,said,2.06,2.08,0.02
1391,9,Burgess,2.08,3.03,0.95
1392,0,the,0.0,0.03,0.03
1392,1,devil,0.03,0.07,0.04
1392,2,he,0.07,0.08,0.01
1392,3,is,0.08,1.01,0.93
1392,4,I,1.01,1.08,0.07
1392,5,heard,1.08,2.01,0.93
1392,6,something,2.01,2.04,0.03
1392,7,about,2.04,2.05,0.01
1392,8,it,2.05,2.08,0.03
1392,9,too,2.08,3.0,0.92
1393,0,yes,0.0,0.05,0.05
1393,1,1,0.05,1.02,0.97
1393,2,Auden,1.02,1.05,0.03
1393,3,to,1.05,1.07,0.02
1393,4,leave,1.07,1.09,0.02
1393,5,the,1.09,2.0,0.91
1393,6,colony,2.0,2.03,0.03
1393,7,without,2.03,2.06,0.03
1393,8,seeing,2.06,3.0,0.94
1393,9,it,3.0,3.02,0.02
1393,10,says,3.02,3.06,0.04
1393,11,Burgess,3.06,4.0,0.94
1393,12,it's,4.0,4.05,0.05
1393,13,worth,4.05,4.08,0.03
1393,14,scene,4.08,5.02,0.94
1394,0,in,0.0,0.03,0.03
1394,1,fact,0.03,0.08,0.05
1394,2,the,0.08,0.09,0.01
1394,3,ringleader,0.09,1.05,0.96
1394,4,John,1.05,1.09,0.04
1394,5,Rex,1.09,2.03,0.94
1394,6,gave,2.03,2.09,0.06
1394,7,me,2.09,3.0,0.91
1394,8,his,3.0,3.02,0.02
1394,9,confession,3.02,3.08,0.06
1394,10,and,3.08,4.04,0.96
1394,11,I,4.04,4.05,0.01
1394,12,sent,4.05,4.08,0.03
1394,13,it,4.08,4.08,0.0
1394,14,to,4.08,5.0,0.92
1394,15,the,5.0,5.0,0.0
1394,16,bishop,5.0,5.03,0.03
1395,0,a,0.03,0.06,0.03
1395,1,great,0.06,1.0,0.94
1395,2,Rascal,1.0,1.03,0.03
1395,3,put,1.03,1.06,0.03
1395,4,in,1.06,1.08,0.02
1395,5,North,1.08,2.01,0.93
1396,0,well,0.03,0.07,0.04
1396,1,now,0.07,0.09,0.02
1396,2,send,0.09,1.02,0.93
1396,3,me,1.02,1.04,0.02
1396,4,can,1.04,1.05,0.01
1396,5,with,1.05,1.07,0.02
1396,6,asperity,1.07,2.03,0.96
1396,7,I,2.03,3.01,0.98
1396,8,don't,3.01,3.04,0.03
1396,9,agree,3.04,3.06,0.02
1396,10,with,3.06,3.08,0.02
1396,11,you,3.08,3.09,0.01
1397,0,he,0.01,0.05,0.04
1397,1,seems,0.05,0.08,0.03
1397,2,to,0.08,1.0,0.92
1397,3,me,1.0,1.0,0.0
1397,4,to,1.0,1.02,0.02
1397,5,be,1.02,1.04,0.02
1397,6,truly,1.04,1.09,0.05
1397,7,penitent,1.09,2.05,0.96
1397,8,for,2.05,2.08,0.03
1397,9,his,2.08,2.09,0.01
1397,10,offences,2.09,3.05,0.96
1397,11,a,3.05,4.01,0.96
1397,12,misguided,4.01,4.05,0.04
1397,13,but,4.05,5.0,0.95
1397,14,not,5.0,5.02,0.02
1397,15,a,5.02,5.03,0.01
1397,16,hypocritical,5.03,5.08,0.05
1397,17,man,5.08,6.03,0.95
1397,18,if,6.03,6.06,0.03
1397,19,my,6.06,6.08,0.02
1397,20,knowledge,6.08,6.09,0.01
1397,21,of,6.09,7.02,0.93
1397,22,human,7.02,7.04,0.02
1397,23,nature,7.04,7.07,0.03
1397,24,goes,7.07,8.01,0.94
1397,25,for,8.01,8.03,0.02
1397,26,anything,8.03,8.06,0.03
1397,27,I,8.06,9.04,0.98
1397,28,hope,9.04,9.07,0.03
1397,29,he,9.07,9.08,0.01
1397,30,is,9.08,10.01,0.93
1397,31,said,10.01,10.03,0.02
1397,32,north,10.03,10.06,0.03
1398,0,there's,0.0,0.05,0.05
1398,1,no,0.05,0.07,0.02
1398,2,fear,0.07,1.0,0.93
1398,3,of,1.0,1.01,0.01
1398,4,him,1.01,1.02,0.01
1398,5,said,1.02,1.06,0.04
1398,6,Burgess,1.06,2.0,0.94
1398,7,Cheerilee,2.0,2.05,0.05
1398,8,if,2.05,3.01,0.96
1398,9,he,3.01,3.02,0.01
1398,10,grows,3.02,3.05,0.03
1398,11,uproarious,3.05,4.01,0.96
1398,12,will,4.01,4.08,0.07
1398,13,soon,4.08,5.02,0.94
1398,14,give,5.02,5.04,0.02
1398,15,him,5.04,5.07,0.03
1398,16,a,5.07,5.08,0.01
1398,17,touch,5.08,6.0,0.92
1398,18,of,6.0,6.01,0.01
1398,19,a,6.01,6.02,0.01
1398,20,cat,6.02,6.05,0.03
1399,0,I,0.03,0.06,0.03
1399,1,suppose,0.06,1.01,0.95
1399,2,severity,1.01,1.06,0.05
1399,3,is,1.06,1.07,0.01
1399,4,necessary,1.07,2.03,0.96
1399,5,return,2.03,2.08,0.05
1399,6,Beacon,2.08,3.01,0.93
1399,7,Hill,3.01,3.08,0.07
1399,8,to,3.08,3.09,0.01
1399,9,my,3.09,4.01,0.92
1399,10,ears,4.01,4.04,0.03
1399,11,a,4.04,4.05,0.01
1399,12,flogging,4.05,4.09,0.04
1399,13,sounds,4.09,5.06,0.97
1399,14,a,5.06,5.09,0.03
1399,15,little,5.09,6.02,0.93
1399,16,distasteful,6.02,6.06,0.04
1400,0,I,0.01,0.05,0.04
1400,1,have,0.05,0.08,0.03
1400,2,these,0.08,0.09,0.01
1400,3,attacks,0.09,1.08,0.99
1400,4,at,1.08,1.09,0.01
1400,5,times,1.09,2.04,0.95
1401,0,the,0.0,0.04,0.04
1401,1,Reverend,0.04,0.07,0.03
1401,2,Miken,0.07,1.01,0.94
1401,3,I'd,1.01,1.06,0.05
1401,4,is,1.06,1.07,0.01
1401,5,clerical,1.07,2.02,0.95
1401,6,brother,2.02,2.05,0.03
1401,7,with,2.05,2.07,0.02
1401,8,poor,2.07,3.02,0.95
1401,9,the,3.02,3.06,0.04
1401,10,Reverend,3.06,4.0,0.94
1401,11,meakin,4.0,4.03,0.03
1401,12,was,4.03,4.06,0.03
1401,13,not,4.06,4.08,0.02
1401,14,accustomed,4.08,5.03,0.95
1401,15,to,5.03,5.05,0.02
1401,16,clergyman,5.05,6.01,0.96
1401,17,who,6.01,6.03,0.02
1401,18,wore,6.03,6.06,0.03
1401,19,black,6.06,6.09,0.03
1401,20,neckties,6.09,7.05,0.96
1401,21,smoke,7.05,8.06,1.01
1401,22,clay,8.06,9.0,0.94
1401,23,pipes,9.0,9.05,0.05
1401,24,chew,9.05,10.04,0.99
1401,25,tobacco,10.04,10.07,0.03
1401,26,and,10.07,11.03,0.96
1401,27,drank,11.03,11.06,0.03
1401,28,my,11.06,11.08,0.02
1401,29,Brandy,11.08,12.02,0.94
1401,30,out,12.02,12.06,0.04
1401,31,of,12.06,12.08,0.02
1401,32,tumblers,12.08,13.03,0.95
1402,0,so,0.02,0.06,0.04
1402,1,they,0.06,0.07,0.01
1402,2,went,0.07,0.09,0.02
1402,3,on,0.09,1.01,0.92
1402,4,to,1.01,1.02,0.01
1402,5,the,1.02,1.03,0.01
1402,6,Verandah,1.03,1.04,0.01
1402,7,and,1.04,2.04,1.0
1402,8,look,2.04,2.06,0.02
1402,9,down,2.06,2.09,0.03
1402,10,upon,2.09,3.02,0.93
1402,11,the,3.02,3.04,0.02
1402,12,lights,3.04,3.07,0.03
1402,13,of,3.07,3.08,0.01
1402,14,the,3.08,3.08,0.0
1402,15,prison,3.08,4.03,0.95
1402,16,and,4.03,4.08,0.05
1402,17,listen,4.08,5.02,0.94
1402,18,to,5.02,5.03,0.01
1402,19,the,5.03,5.04,0.01
1402,20,Sea,5.04,5.07,0.03
1402,21,lapping,5.07,6.02,0.95
1402,22,the,6.02,6.03,0.01
1402,23,shore,6.03,6.07,0.04
1403,0,buying,0.0,0.08,0.08
1403,1,by,0.08,1.0,0.92
1403,2,a,1.0,1.05,0.05
1403,3,short,1.05,1.08,0.03
1403,4,figure,1.08,2.0,0.92
1403,5,smoking,2.0,3.0,1.0
1403,6,a,3.0,3.0,0.0
1403,7,cheroot,3.0,3.02,0.02
1403,8,came,3.02,4.03,1.01
1403,9,up,4.03,4.05,0.02
1403,10,out,4.05,4.06,0.01
1403,11,of,4.06,4.07,0.01
1403,12,the,4.07,4.08,0.01
1403,13,dark,4.08,5.02,0.94
1403,14,and,5.02,5.06,0.04
1403,15,proved,5.06,6.01,0.95
1403,16,to,6.01,6.02,0.01
1403,17,be,6.02,6.02,0.0
1403,18,dr.,6.02,6.09,0.07
1403,19,McElwain,6.09,7.05,0.96
1403,20,who,7.05,8.01,0.96
1403,21,have,8.01,8.02,0.01
1403,22,been,8.02,8.04,0.02
1403,23,prevented,8.04,8.06,0.02
1403,24,from,8.06,9.0,0.94
1403,25,attending,9.0,9.04,0.04
1403,26,the,9.04,9.05,0.01
1403,27,dinner,9.05,9.07,0.02
1403,28,by,9.07,10.05,0.98
1403,29,reason,10.05,10.09,0.04
1403,30,of,10.09,11.0,0.91
1403,31,an,11.0,11.01,0.01
1403,32,accident,11.01,11.06,0.05
1403,33,to,11.06,11.08,0.02
1403,34,a,11.08,11.09,0.01
1403,35,constable,11.09,12.06,0.97
1403,36,in,12.06,12.07,0.01
1403,37,Norfolk,12.07,13.0,0.93
1403,38,Bay,13.0,13.03,0.03
1403,39,which,13.03,14.02,0.99
1403,40,had,14.02,14.04,0.02
1403,41,claimed,14.04,14.08,0.04
1403,42,his,14.08,15.0,0.92
1403,43,professional,15.0,15.07,0.07
1403,44,attention,15.07,16.01,0.94
1404,0,dad,0.02,0.08,0.06
1404,1,said,0.08,1.01,0.93
1404,2,dr.,1.01,1.05,0.04
1404,3,McElwain,1.05,2.01,0.96
1405,0,delighted,0.01,0.08,0.07
1405,1,to,0.08,0.09,0.01
1405,2,see,0.09,1.0,0.91
1405,3,you,1.0,1.01,0.01
1405,4,mr.,1.01,1.04,0.03
1405,5,bacon,1.04,1.07,0.03
1406,0,McElwain,0.01,1.0,0.99
1406,1,was,1.0,1.01,0.01
1406,2,tired,1.01,1.06,0.05
1406,3,and,1.06,2.03,0.97
1406,4,wanted,2.03,2.06,0.03
1406,5,to,2.06,2.08,0.02
1406,6,get,2.08,2.09,0.01
1406,7,home,2.09,3.03,0.94
1407,0,our,0.0,0.05,0.05
1407,1,roads,0.05,1.01,0.96
1407,2,lie,1.01,1.03,0.02
1407,3,together,1.03,1.06,0.03
1407,4,doctor,1.06,2.02,0.96
1408,0,before,0.0,0.07,0.07
1408,1,the,0.07,0.08,0.01
1408,2,two,0.08,1.0,0.92
1408,3,clergymen,1.0,1.03,0.03
1408,4,had,1.03,1.09,0.06
1408,5,got,1.09,2.01,0.92
1408,6,halfway,2.01,2.05,0.04
1408,7,down,2.05,2.08,0.03
1408,8,the,2.08,2.09,0.01
1408,9,Steep,2.09,3.02,0.93
1408,10,path,3.02,3.06,0.04
1408,11,that,3.06,4.02,0.96
1408,12,led,4.02,4.03,0.01
1408,13,from,4.03,4.05,0.02
1408,14,the,4.05,4.06,0.01
1408,15,commandant,4.06,5.02,0.96
1408,16,house,5.02,5.05,0.03
1408,17,to,5.05,5.07,0.02
1408,18,the,5.07,5.08,0.01
1408,19,flat,5.08,6.02,0.94
1408,20,on,6.02,6.06,0.04
1408,21,which,6.06,6.09,0.03
1408,22,the,6.09,7.0,0.91
1408,23,cottages,7.0,7.05,0.05
1408,24,of,7.05,7.06,0.01
1408,25,the,7.06,7.07,0.01
1408,26,doctor,7.07,8.01,0.94
1408,27,in,8.01,8.02,0.01
1408,28,Chaplin,8.02,8.07,0.05
1408,29,were,8.07,8.08,0.01
1408,30,built,8.08,9.02,0.94
1408,31,McElwain,9.02,10.05,1.03
1408,32,rejoin,10.05,11.0,0.95
1408,33,them,11.0,11.02,0.02
1409,0,another,0.0,0.06,0.06
1409,1,flogging,0.06,1.01,0.95
1409,2,tomorrow,1.01,1.03,0.02
1409,3,sidhe,1.03,2.01,0.98
1409,4,grumbling,2.01,2.07,0.06
1409,5,Lee,2.07,2.09,0.02
1410,0,when,0.02,0.08,0.06
1410,1,is,0.08,0.09,0.01
1410,2,he,0.09,1.0,0.91
1410,3,going,1.0,1.01,0.01
1410,4,to,1.01,1.02,0.01
1410,5,flog,1.02,1.06,0.04
1410,6,now,1.06,1.07,0.01
1411,0,you,0.01,0.05,0.04
1411,1,don't,0.05,0.07,0.02
1411,2,mean,0.07,0.09,0.02
1411,3,to,0.09,1.0,0.91
1411,4,say,1.0,1.02,0.02
1411,5,he's,1.02,1.06,0.04
1411,6,going,1.06,1.06,0.0
1411,7,to,1.06,1.09,0.03
1411,8,flog,1.09,2.02,0.93
1411,9,Kirkland,2.02,2.08,0.06
1412,0,perhaps,0.01,0.08,0.07
1412,1,you'll,0.08,0.09,0.01
1412,2,have,0.09,1.01,0.92
1412,3,the,1.01,1.02,0.01
1412,4,goodness,1.02,1.02,0.0
1412,5,to,1.02,1.06,0.04
1412,6,allow,1.06,1.09,0.03
1412,7,me,1.09,2.01,0.92
1412,8,to,2.01,2.02,0.01
1412,9,be,2.02,2.03,0.01
1412,10,the,2.03,2.04,0.01
1412,11,best,2.04,2.06,0.02
1412,12,judge,2.06,2.08,0.02
1412,13,of,2.08,3.0,0.92
1412,14,that,3.0,3.01,0.01
1412,15,return,3.01,3.07,0.06
1412,16,mcilwain,3.07,4.03,0.96
1412,17,drawing,4.03,5.03,1.0
1412,18,up,5.03,5.04,0.01
1412,19,his,5.04,5.05,0.01
1412,20,little,5.05,5.09,0.04
1412,21,body,5.09,6.01,0.92
1412,22,to,6.01,6.03,0.02
1412,23,its,6.03,6.05,0.02
1412,24,least,6.05,6.07,0.02
1412,25,insignificant,6.07,7.09,1.02
1412,26,stature,7.09,8.03,0.94
1413,0,mr.,0.0,0.05,0.05
1413,1,Macon,0.05,0.09,0.04
1413,2,express,0.09,1.03,0.94
1413,3,some,1.03,1.05,0.02
1413,4,alarm,1.05,2.0,0.95
1413,5,but,2.0,2.05,0.05
1413,6,dr.,2.05,2.08,0.03
1413,7,mcilwain,2.08,3.04,0.96
1413,8,reassured,3.04,4.01,0.97
1413,9,him,4.01,4.02,0.01
1414,0,we,0.01,0.05,0.04
1414,1,can't,0.05,0.08,0.03
1414,2,do,0.08,0.09,0.01
1414,3,anything,0.09,1.02,0.93
1414,4,without,1.02,1.06,0.04
1414,5,evidence,1.06,1.09,0.03
1414,6,complain,1.09,3.08,1.99
1415,0,I,0.01,0.04,0.03
1415,1,shall,0.04,0.07,0.03
1415,2,find,0.07,0.09,0.02
1415,3,my,0.09,1.01,0.92
1415,4,portmanteau,1.01,1.06,0.05
1415,5,in,1.06,2.01,0.95
1415,6,my,2.01,2.02,0.01
1415,7,room,2.02,2.07,0.05
1415,8,you,2.07,2.09,0.02
1415,9,said,2.09,3.02,0.93
1415,10,yes,3.02,3.09,0.07
1415,11,yes,3.09,4.02,0.93
1416,0,he,0.0,0.04,0.04
1416,1,sleeps,0.04,0.08,0.04
1416,2,at,0.08,0.09,0.01
1416,3,the,0.09,0.09,0.0
1416,4,back,0.09,1.03,0.94
1416,5,and,1.03,2.0,0.97
1416,6,North,2.0,2.04,0.04
1416,7,hurried,2.04,2.07,0.03
1416,8,off,2.07,3.0,0.93
1417,0,an,0.0,0.04,0.04
1417,1,impulsive,0.04,0.06,0.02
1417,2,gentleman,0.06,1.05,0.99
1417,3,said,1.05,1.08,0.03
1417,4,Miken,1.08,2.01,0.93
1417,5,to,2.01,2.02,0.01
1417,6,McElwain,2.02,2.09,0.07
1417,7,is,2.09,3.05,0.96
1417,8,the,3.05,3.06,0.01
1417,9,sound,3.06,3.09,0.03
1417,10,of,3.09,4.0,0.91
1417,11,mr.,4.0,4.02,0.02
1417,12,North's,4.02,4.07,0.05
1417,13,footsteps,4.07,5.03,0.96
1417,14,died,5.03,5.05,0.02
1417,15,away,5.05,5.08,0.03
1417,16,in,5.08,5.09,0.01
1417,17,the,5.09,6.0,0.91
1417,18,distance,6.0,6.02,0.02
1418,0,McElwain,0.02,1.01,0.99
1418,1,shook,1.01,1.04,0.03
1418,2,his,1.04,1.05,0.01
1418,3,head,1.05,1.07,0.02
1418,4,seriously,1.07,2.04,0.97
1419,0,gives,0.02,0.08,0.06
1419,1,lestranges,0.08,1.04,0.96
1419,2,fits,1.04,1.09,0.05
1419,3,a,1.09,2.0,0.91
1419,4,x,2.0,2.05,0.05
1420,0,unless,0.01,0.07,0.06
1420,1,it's,0.07,0.08,0.01
1420,2,a,0.08,0.09,0.01
1420,3,cancer,0.09,1.03,0.94
1420,4,in,1.03,1.04,0.01
1420,5,the,1.04,1.05,0.01
1420,6,stomach,1.05,1.07,0.02
1420,7,I,1.07,2.05,0.98
1420,8,don't,2.05,3.0,0.95
1420,9,know,3.0,3.02,0.02
1420,10,what,3.02,3.04,0.02
1420,11,it,3.04,3.05,0.01
1420,12,can,3.05,3.06,0.01
1420,13,be,3.06,3.07,0.01
1420,14,cancer,3.07,4.08,1.01
1420,15,in,4.08,4.09,0.01
1420,16,the,4.09,5.0,0.91
1420,17,stomach,5.0,5.03,0.03
1421,0,doctor,0.0,0.07,0.07
1421,1,we,0.07,0.08,0.01
1421,2,all,0.08,1.0,0.92
1421,3,have,1.0,1.02,0.02
1421,4,our,1.02,1.03,0.01
1421,5,crosses,1.03,1.07,0.04
1421,6,have,1.07,1.09,0.02
1421,7,we,1.09,2.01,0.92
1421,8,not,2.01,2.02,0.01
1422,0,how,0.01,0.05,0.04
1422,1,delightful,0.05,1.01,0.96
1422,2,the,1.01,1.03,0.02
1422,3,grass,1.03,1.06,0.03
1422,4,smells,1.06,2.01,0.95
1423,0,good,0.03,0.07,0.04
1423,1,night,0.07,0.08,0.01
1423,2,sir,0.08,1.01,0.93
1423,3,I,1.01,1.07,0.06
1423,4,hope,1.07,1.09,0.02
1423,5,you,1.09,2.01,0.92
1423,6,will,2.01,2.03,0.02
1423,7,be,2.03,2.04,0.01
1423,8,comfortable,2.04,2.06,0.02
1424,0,I'll,0.0,0.06,0.06
1424,1,teach,0.06,0.09,0.03
1424,2,my,0.09,1.0,0.91
1424,3,prisoners,1.0,1.07,0.07
1424,4,to,1.07,1.08,0.01
1424,5,attempt,1.08,2.01,0.93
1424,6,suicide,2.01,2.03,0.02
1425,0,that's,0.03,0.07,0.04
1425,1,mcelwain's,0.07,1.04,0.97
1425,2,business,1.04,1.08,0.04
1426,0,then,0.02,0.06,0.04
1426,1,don't,0.06,0.09,0.03
1426,2,you,0.09,1.01,0.92
1426,3,interfere,1.01,1.04,0.03
1426,4,with,1.04,1.07,0.03
1426,5,me,1.07,2.0,0.93
1426,6,sir,2.0,2.03,0.03
1427,0,I've,0.01,0.06,0.05
1427,1,given,0.06,0.08,0.02
1427,2,my,0.08,1.0,0.92
1427,3,orders,1.0,1.02,0.02
1427,4,sir,1.02,1.05,0.03
1428,0,then,0.0,0.05,0.05
1428,1,Captain,0.05,0.09,0.04
1428,2,Burgess,0.09,1.02,0.93
1428,3,cried,1.02,1.06,0.04
1428,4,North,1.06,2.0,0.94
1428,5,is,2.0,2.05,0.05
1428,6,pale,2.05,3.0,0.95
1428,7,face,3.0,3.03,0.03
1428,8,flushing,3.03,3.08,0.05
1428,9,I,3.08,4.06,0.98
1428,10,tell,4.06,4.09,0.03
1428,11,you,4.09,5.0,0.91
1428,12,the,5.0,5.01,0.01
1428,13,boy's,5.01,5.05,0.04
1428,14,blood,5.05,5.06,0.01
1428,15,will,5.06,6.0,0.94
1428,16,be,6.0,6.01,0.01
1428,17,on,6.01,6.02,0.01
1428,18,your,6.02,6.03,0.01
1428,19,head,6.03,6.05,0.02
1429,0,I'm,0.01,0.06,0.05
1429,1,a,0.06,0.07,0.01
1429,2,minister,0.07,1.02,0.95
1429,3,of,1.02,1.03,0.01
1429,4,God,1.03,1.04,0.01
1429,5,sir,1.04,1.09,0.05
1429,6,and,1.09,2.08,0.99
1429,7,I,2.08,2.08,0.0
1429,8,forbid,2.08,3.03,0.95
1429,9,you,3.03,3.04,0.01
1429,10,to,3.04,3.05,0.01
1429,11,commit,3.05,3.08,0.03
1429,12,this,3.08,4.0,0.92
1429,13,crime,4.0,4.02,0.02
1430,0,damn,0.0,0.05,0.05
1430,1,your,0.05,0.07,0.02
1430,2,impertinence,0.07,0.08,0.01
1430,3,serve,0.08,1.06,0.98
1430,4,burst,1.06,1.09,0.03
1430,5,out,1.09,2.0,0.91
1430,6,Burgess,2.0,2.05,0.05
1431,0,you're,0.0,0.04,0.04
1431,1,dismissed,0.04,0.08,0.04
1431,2,officer,0.08,1.06,0.98
1431,3,of,1.06,1.07,0.01
1431,4,the,1.07,1.08,0.01
1431,5,government,1.08,2.01,0.93
1431,6,sir,2.01,2.03,0.02
1432,0,this,0.02,0.06,0.04
1432,1,of,0.06,0.08,0.02
1432,2,course,0.08,0.09,0.01
1432,3,was,0.09,1.03,0.94
1432,4,mere,1.03,1.06,0.03
1432,5,bravado,1.06,1.09,0.03
1432,6,on,1.09,2.03,0.94
1432,7,the,2.03,2.04,0.01
1432,8,part,2.04,2.06,0.02
1432,9,of,2.06,2.07,0.01
1432,10,the,2.07,2.08,0.01
1432,11,commandant,2.08,3.01,0.93
1433,0,North,0.0,0.05,0.05
1433,1,new,0.05,0.07,0.02
1433,2,well,0.07,1.0,0.93
1433,3,that,1.0,1.02,0.02
1433,4,he,1.02,1.03,0.01
1433,5,would,1.03,1.05,0.02
1433,6,never,1.05,1.07,0.02
1433,7,dare,1.07,2.01,0.94
1433,8,to,2.01,2.02,0.01
1433,9,attempt,2.02,2.06,0.04
1433,10,any,2.06,3.0,0.94
1433,11,such,3.0,3.03,0.03
1433,12,act,3.03,3.07,0.04
1433,13,of,3.07,3.08,0.01
1433,14,violence,3.08,4.0,0.92
1433,15,but,4.0,5.03,1.03
1433,16,the,5.03,5.04,0.01
1433,17,insult,5.04,5.09,0.05
1433,18,stung,5.09,6.02,0.93
1433,19,him,6.02,6.04,0.02
1433,20,like,6.04,6.06,0.02
1433,21,the,6.06,6.07,0.01
1433,22,cut,6.07,7.01,0.94
1433,23,of,7.01,7.01,0.0
1433,24,a,7.01,7.02,0.01
1433,25,whip,7.02,7.05,0.03
1434,0,Show,0.03,0.07,0.04
1434,1,Master,0.07,1.0,0.93
1434,2,North,1.0,1.03,0.03
1434,3,out,1.03,1.05,0.02
1434,4,he,1.05,1.07,0.02
1434,5,said,1.07,2.0,0.93
1434,6,and,2.0,2.07,0.07
1434,7,go,2.07,2.08,0.01
1434,8,down,2.08,3.01,0.93
1434,9,to,3.01,3.01,0.0
1434,10,the,3.01,3.03,0.02
1434,11,barracks,3.03,3.08,0.05
1434,12,until,3.08,4.03,0.95
1434,13,Troke,4.03,4.09,0.06
1434,14,at,4.09,5.05,0.96
1434,15,Kirkland,5.05,6.0,0.95
1434,16,is,6.0,6.01,0.01
1434,17,to,6.01,6.03,0.02
1434,18,have,6.03,6.05,0.02
1434,19,a,6.05,6.09,0.04
1434,20,hundred,6.09,7.04,0.95
1434,21,lashes,7.04,7.07,0.03
1434,22,tomorrow,7.07,8.01,0.94
1435,0,I'll,0.02,0.06,0.04
1435,1,show,0.06,0.09,0.03
1435,2,you,0.09,1.0,0.91
1435,3,who's,1.0,1.02,0.02
1435,4,Master,1.02,1.07,0.05
1435,5,here,1.07,1.08,0.01
1435,6,my,1.08,2.01,0.93
1435,7,good,2.01,2.03,0.02
1435,8,sir,2.03,2.05,0.02
1436,0,this,0.02,0.07,0.05
1436,1,is,0.07,1.02,0.95
1436,2,murderous,1.02,1.08,0.06
1437,0,the,0.0,0.03,0.03
1437,1,government,0.03,0.07,0.04
1437,2,may,0.07,0.08,0.01
1437,3,go,0.08,0.09,0.01
1437,4,to,0.09,1.01,0.92
1437,5,and,1.01,1.09,0.08
1437,6,you,1.09,2.0,0.91
1437,7,to,2.0,2.03,0.03
1437,8,Lord,2.03,2.08,0.05
1437,9,Burgess,2.08,3.01,0.93
1437,10,jet,3.01,3.09,0.08
1437,11,out,3.09,4.02,0.93
1438,0,they,0.02,0.06,0.04
1438,1,shall,0.06,0.08,0.02
1438,2,not,0.08,1.0,0.92
1438,3,flog,1.0,1.04,0.04
1438,4,that,1.04,1.06,0.02
1438,5,boy,1.06,1.09,0.03
1438,6,he,1.09,2.01,0.92
1438,7,said,2.01,2.04,0.03
1439,0,I'll,0.01,0.05,0.04
1439,1,report,0.05,0.08,0.03
1439,2,this,0.08,0.09,0.01
1439,3,to,0.09,1.01,0.92
1439,4,the,1.01,1.02,0.01
1439,5,government,1.02,1.05,0.03
1440,0,I,0.03,0.06,0.03
1440,1,wish,0.06,0.08,0.02
1440,2,I,0.08,1.0,0.92
1440,3,hadn't,1.0,1.03,0.03
1440,4,taken,1.03,1.05,0.02
1440,5,that,1.05,1.06,0.01
1440,6,Brandy,1.06,2.02,0.96
1440,7,he,2.02,2.03,0.01
1440,8,said,2.03,2.06,0.03
1440,9,fool,2.06,3.05,0.99
1440,10,that,3.05,3.06,0.01
1440,11,I,3.06,3.07,0.01
1440,12,am,3.07,3.09,0.02
1441,0,oh,0.01,0.05,0.04
1441,1,God,0.05,0.09,0.04
1441,2,give,0.09,1.01,0.92
1441,3,me,1.01,1.03,0.02
1441,4,strength,1.03,1.07,0.04
1441,5,Aid,1.07,2.06,0.99
1441,6,me,2.06,2.08,0.02
1441,7,help,2.08,3.05,0.97
1441,8,me,3.05,3.07,0.02
1442,0,oh,0.01,0.04,0.03
1442,1,Lord,0.04,1.0,0.96
1442,2,look,1.0,1.02,0.02
1442,3,down,1.02,1.03,0.01
1442,4,upon,1.03,1.08,0.05
1442,5,me,1.08,2.01,0.93
1443,0,he,0.01,0.05,0.04
1443,1,mixed,0.05,0.08,0.03
1443,2,a,0.08,0.09,0.01
1443,3,teaspoon,0.09,1.05,0.96
1443,4,of,1.05,1.06,0.01
1443,5,this,1.06,1.07,0.01
1443,6,in,1.07,2.0,0.93
1443,7,a,2.0,2.0,0.0
1443,8,panic,2.0,2.04,0.04
1443,9,and,2.04,2.05,0.01
1443,10,of,2.05,2.06,0.01
1443,11,water,2.06,3.0,0.94
1443,12,and,3.0,3.04,0.04
1443,13,drank,3.04,3.06,0.02
1443,14,it,3.06,3.07,0.01
1444,0,it,0.02,0.06,0.04
1444,1,relieved,0.06,0.09,0.03
1444,2,him,0.09,1.02,0.93
1444,3,for,1.02,1.03,0.01
1444,4,a,1.03,1.04,0.01
1444,5,while,1.04,1.06,0.02
1445,0,it,0.02,0.06,0.04
1445,1,was,0.06,0.08,0.02
